system:index,system:time_start,.geo
A2003174,1.0563291E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003175,1.056412801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003176,1.0565016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003177,1.056585601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003178,1.056673801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003179,1.056762E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003180,1.056846001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003181,1.056934201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003182,1.057018201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003183,1.057106401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003184,1.057190401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003185,1.057278901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003186,1.057366801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003187,1.057451101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003188,1.057539301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003189,1.0576233E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003190,1.057711501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003191,1.0577952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003192,1.057884001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003193,1.057968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003194,1.0580562E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003195,1.0581444E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003196,1.058228401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003197,1.0583166E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003198,1.058400601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003199,1.058488801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003200,1.058572801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003201,1.058661301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003202,1.058749201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003203,1.058833501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003204,1.058921701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003205,1.059005701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003206,1.059093901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003207,1.0591776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003208,1.059266401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003209,1.0593504E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003210,1.0594386E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003211,1.059526801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003212,1.0596108E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003213,1.059699E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003214,1.059782701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003215,1.0598712E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003216,1.059955201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003217,1.0600437E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003218,1.0601316E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003219,1.060215901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003220,1.060304101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003221,1.060387801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003222,1.060476301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003223,1.060560001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003224,1.060648501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003225,1.060732801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003226,1.060821001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003227,1.060909201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003228,1.0609932E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003229,1.061081401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003230,1.0611651E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003231,1.0612536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003232,1.061337601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003233,1.0614261E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003234,1.061513401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003235,1.0615983E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003236,1.0616865E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003237,1.061770501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003238,1.061858701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003239,1.061942401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003240,1.062031201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003241,1.062115201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003242,1.062203401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003243,1.062290401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003244,1.062375601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003245,1.0624626E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003246,1.0625478E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003247,1.062634501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003248,1.06272E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003249,1.062808501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003250,1.0628955E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003251,1.0629807E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003252,1.063067701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003253,1.0631529E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003254,1.063239601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003255,1.063324801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003256,1.063411801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003257,1.063497601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003258,1.063585801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003259,1.063672801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003260,1.063758001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003261,1.0638447E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003262,1.063930201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003263,1.0640169E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003264,1.0641024E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003265,1.064188801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003266,1.0642779E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003267,1.064363101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003268,1.0644501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003269,1.0645353E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003270,1.064622001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003271,1.064707201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003272,1.064794201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003273,1.064880001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003274,1.064968201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003275,1.065055201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003276,1.065140401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003277,1.065227101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003278,1.065312601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003279,1.0653993E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003280,1.065484801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003281,1.065571201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003282,1.065660301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003283,1.065745501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003284,1.0658325E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003285,1.0659177E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003286,1.066004401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003287,1.066089601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003288,1.066176601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003289,1.066262401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003290,1.0663506E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003291,1.066437601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003292,1.066522801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003293,1.066609501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003294,1.066695001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003295,1.0667817E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003296,1.066867201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003297,1.0669536E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003298,1.067042701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003299,1.067127901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003300,1.0672149E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003301,1.0673001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003302,1.067386801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003303,1.067472E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003304,1.067559001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003305,1.0676448E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003306,1.067733E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003307,1.067820001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003308,1.067905201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003309,1.067991901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003310,1.068077101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003311,1.068164101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003312,1.068249601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003313,1.068336E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003314,1.068425101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003315,1.068510301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003316,1.0685973E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003317,1.068682501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003318,1.068769201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003319,1.0688544E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003320,1.068941401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003321,1.0690302E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003322,1.069113601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003323,1.069202401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003324,1.069287601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003325,1.069374301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003326,1.069459801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003327,1.069546501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003328,1.069632001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003329,1.0697187E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003330,1.069807501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003331,1.069892701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003332,1.0699797E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003333,1.070064901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003334,1.070151601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003335,1.0702371E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003336,1.070323801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003337,1.0704126E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003338,1.070496001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003339,1.070584801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003340,1.070670001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003341,1.070756701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003342,1.070842201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003343,1.0709289E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003344,1.071014401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003345,1.0711011E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003346,1.071189901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003347,1.071275101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003348,1.0713621E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003349,1.0714473E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003350,1.071534001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003351,1.0716195E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003352,1.071706201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003353,1.071795001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003354,1.071878401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003355,1.071967201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003356,1.072052401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003357,1.072139101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003358,1.072224601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003359,1.0723113E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003360,1.072396801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003361,1.0724835E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003362,1.072572301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003363,1.072657501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003364,1.0727445E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2003365,1.0728297E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004001,1.072916401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004002,1.0730019E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004003,1.073088601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004004,1.073177401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004005,1.073260801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004006,1.073349601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004007,1.073434801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004008,1.073521501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004009,1.073607001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004010,1.0736937E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004011,1.073779201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004012,1.073865601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004013,1.0739547E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004014,1.074039901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004015,1.0741269E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004016,1.0742121E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004017,1.074298801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004018,1.074384001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004019,1.074471001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004020,1.074559801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004021,1.074645001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004022,1.074732001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004023,1.074817201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004024,1.074903901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004025,1.074989401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004026,1.0750761E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004027,1.075161601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004028,1.075248001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004029,1.0753371E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004030,1.075422301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004031,1.0755093E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004032,1.0755945E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004033,1.075681201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004034,1.0757667E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004035,1.075853401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004036,1.075939201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004037,1.076025601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004038,1.076114401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004039,1.076199601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004040,1.076286301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004041,1.076371801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004042,1.0764585E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004043,1.076544001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004044,1.0766307E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004045,1.076719501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004046,1.076804701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004047,1.0768917E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004048,1.0769769E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004049,1.077063601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004050,1.0771491E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004051,1.077235801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004052,1.077321601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004053,1.077408001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004054,1.077496801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004055,1.077582001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004056,1.077669001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004057,1.077754201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004058,1.0778409E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004059,1.077926401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004060,1.0780131E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004061,1.078101901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004062,1.078187101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004063,1.0782741E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004064,1.078359301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004065,1.078446001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004066,1.0785315E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004067,1.078618201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004068,1.078704E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004069,1.078790401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004070,1.078879201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004071,1.078964401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004072,1.079051401E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004073,1.079136601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004074,1.079223301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004075,1.079308801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004076,1.0793955E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004077,1.079484301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004078,1.079569501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004079,1.079656501E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004080,1.079741701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004081,1.0798284E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004082,1.0799139E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004083,1.080000601E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004084,1.0800864E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004085,1.080172801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004086,1.0802616E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004087,1.0803468E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004088,1.080433801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004089,1.080519001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004090,1.080605701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004091,1.080691201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004092,1.080777901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004093,1.080866701E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004094,1.080951901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004095,1.081038901E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004096,1.081124101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004097,1.0812111E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004098,1.081296301E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004099,1.081384801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
A2004100,1.081468801E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
